zipcode,lat,lng,state,city,avg2019,avg2020
76550,31.102393,-98.259362,TX,Lampasas,184140.75,189199.41666666666
77003,29.749778,-95.345885,TX,Houston,308197.75,307685.3333333333
23847,36.670258,-77.550253,VA,Emporia,67951.25,69405.41666666667
95338,37.508765,-119.982496,CA,Mariposa,306399.1666666667,310114.0833333333
84014,40.932087,-111.884033,UT,Centerville,381244.1666666667,414236.0833333333
18512,41.426229,-75.601387,PA,Dunmore,130674.75,130611.91666666667
77868,30.365776,-96.04642,TX,Navasota,162737.33333333334,165957.0
36541,30.489535,-88.344106,AL,Grand Bay,135878.58333333334,144689.75
1864,42.578222,-71.084398,MA,North Reading,562426.1666666666,585663.75
97205,45.520562,-122.710231,OR,Portland,527311.5833333334,524001.0833333333
25309,38.308648,-81.749531,WV,South Charleston,121299.08333333333,122196.16666666667
3106,43.082584,-71.446878,NH,Hooksett,301961.25,322503.4166666667
95252,38.149816,-120.84667,CA,Valley Springs,348185.5833333333,367393.25
44119,41.58935,-81.547386,OH,Cleveland,82167.16666666667,88116.66666666667
71295,32.148625,-91.707292,LA,Winnsboro,105508.16666666667,105983.16666666667
15061,40.659907,-80.319697,PA,Monaca,155814.08333333334,156270.25
20132,39.16721,-77.72057,VA,Purcellville,574966.75,600694.25
81416,38.752074,-108.136959,CO,Delta,223690.91666666666,228984.58333333334
48118,42.312244,-84.03402,MI,Chelsea,298087.75,302425.0
72227,34.775283,-92.374573,AR,Little Rock,203740.75,207514.91666666666
39090,33.002016,-89.543898,MS,Kosciusko,81890.58333333333,79592.58333333333
34610,28.369422,-82.511021,FL,Shady Hills,221301.91666666666,237440.0
68776,42.467422,-96.44705,NE,South Sioux City,142092.08333333334,145897.25
78219,29.446661,-98.387393,TX,Kirby,130340.0,135500.16666666666
64060,39.368922,-94.363744,MO,Kearney,267511.8333333333,278308.0
49079,42.240155,-85.908075,MI,Paw Paw,172459.58333333334,185133.75
29620,34.182407,-82.425607,SC,Abbeville,132015.25,136914.5
10965,41.061561,-74.007832,NY,Orangetown,467788.75,465464.0
2632,41.659097,-70.346877,MA,Barnstable,394774.6666666667,415739.5833333333
13215,42.980793,-76.223386,NY,Onondaga,211995.16666666666,226504.5
34488,29.22809,-81.938619,FL,Silver Springs,105497.5,110468.25
1527,42.192246,-71.777649,MA,Millbury,316646.6666666667,336708.1666666667
28748,35.649563,-82.757717,NC,Leicester,268197.4166666667,285148.6666666667
55107,44.93107,-93.079172,MN,Saint Paul,208110.33333333334,222579.16666666666
78076,26.930929,-99.162765,TX,Zapata,98990.41666666667,101053.25
19970,38.556507,-75.100246,DE,Ocean View,336198.3333333333,352893.75
91436,34.149588,-118.489708,CA,Los Angeles,1695505.9166666667,1780701.5833333333
77445,30.101838,-96.059366,TX,Hempstead,174793.75,179697.83333333334
13066,43.032475,-76.000667,NY,Town of Manlius,222486.91666666666,236197.91666666666
71635,33.131052,-91.996505,AR,Crossett,62114.416666666664,61504.75
34450,28.830041,-82.266009,FL,Inverness,150085.66666666666,162130.66666666666
76707,31.553876,-97.159082,TX,Waco,90721.58333333333,102096.91666666667
11953,40.892505,-72.951172,NY,Middle Island,287593.6666666667,311131.3333333333
98363,48.003791,-123.823238,WA,Port Angeles,276308.3333333333,297455.4166666667
47601,38.051443,-87.254533,IN,Boonville,132198.5,144485.16666666666
2540,41.573881,-70.632049,MA,Falmouth,622739.75,656261.8333333334
73122,35.520484,-97.61344,OK,Warr Acres,132414.0,142024.83333333334
40444,37.666711,-84.577249,KY,Lancaster,154346.08333333334,158910.83333333334
75686,32.965131,-94.951917,TX,Pittsburg,123633.25,123629.66666666667
79403,33.643505,-101.775447,TX,Lubbock,59929.0,66207.5
11426,40.736425,-73.722376,NY,New York,630477.3333333334,639994.0
35057,34.180462,-86.934257,AL,Good Hope,151143.5,158074.66666666666
2382,42.078974,-70.93939,MA,Whitman,358467.25,379400.8333333333
19473,40.256195,-75.48238,PA,Perkiomen Township,351270.6666666667,366578.6666666667
24055,36.756169,-79.997554,VA,Bassett,88577.91666666667,88925.0
20905,39.109705,-76.988329,MD,Silver Spring,506809.25,528359.25
34950,27.443788,-80.330974,FL,Fort Pierce,113494.08333333333,123311.08333333333
72714,36.46735,-94.222151,AR,Bella Vista,181878.0,197129.58333333334
48001,42.639231,-82.581698,MI,Algonac,185747.08333333334,194462.41666666666
6812,41.480318,-73.486863,CT,New Fairfield,340739.0,353732.25
70538,29.805551,-91.498353,LA,Franklin,108186.75,108785.5
24121,37.168916,-79.647411,VA,Moneta,345394.75,360393.8333333333
35180,33.820305,-86.840317,AL,Warrior,174183.41666666666,184753.33333333334
7059,40.634588,-74.519044,NJ,Warren Township,741178.75,740887.3333333334
1850,42.656045,-71.303309,MA,Lowell,270489.5,291528.8333333333
79556,32.458787,-100.357939,TX,Sweetwater,77986.5,79612.75
29626,34.460802,-82.756514,SC,Anderson,161207.75,170315.58333333334
37772,35.79114,-84.218553,TN,Lenoir City,268715.25,280074.5
37760,36.108387,-83.457779,TN,Jefferson City,151971.0,160843.66666666666
49337,43.423029,-85.718784,MI,Newaygo,181242.16666666666,190938.58333333334
14843,42.320079,-77.646339,NY,Hornell,75163.58333333333,75172.58333333333
35217,33.607882,-86.760265,AL,Tarrant,44559.916666666664,51276.666666666664
14527,42.665508,-77.066309,NY,Penn Yan,172147.0,178766.91666666666
19056,40.149339,-74.885815,PA,Levittown,291674.75,309429.8333333333
90401,34.013666,-118.49375,CA,Santa Monica,1316789.5,1290519.6666666667
20613,38.671168,-76.805304,MD,Brandywine,372648.5,383349.5
6096,41.92763,-72.659703,CT,Windsor Locks,193624.33333333334,202718.83333333334
36272,33.942381,-85.595417,AL,Piedmont,86485.08333333333,91334.08333333333
33413,26.663779,-80.151724,FL,Greenacres,296173.6666666667,309067.0
1730,42.499295,-71.281889,MA,Bedford,733342.0833333334,750289.4166666666
53534,42.860824,-89.09331,WI,Edgerton,202756.58333333334,214070.83333333334
18643,41.370822,-75.840422,PA,Exeter Township,125237.66666666667,130566.0
7446,41.059136,-74.145931,NJ,Ramsey,564904.3333333334,571733.5
25504,38.376421,-82.270009,WV,Barboursville,137024.75,139725.33333333334
6901,41.053592,-73.538169,CT,Stamford,245595.25,244981.0
34479,29.255724,-82.109112,FL,Ocala,132208.66666666666,143697.5
67220,37.751156,-97.278361,KS,Wichita,161804.08333333334,172546.66666666666
31523,31.212645,-81.616811,GA,Brunswick,197934.75,204391.33333333334
14619,43.136456,-77.649477,NY,Rochester,93486.66666666667,108164.75
99611,60.600458,-151.106322,AK,Kenai,222337.25,235889.91666666666
18202,40.954433,-76.045987,PA,Hazle Township,130134.83333333333,140656.0
74467,35.967475,-95.392906,OK,Wagoner,112069.58333333333,122347.83333333333
87015,35.076689,-106.182537,NM,Edgewood,249680.5,266044.6666666667
87413,36.415501,-107.97852,NM,Bloomfield,115657.75,128653.25
10601,41.032932,-73.765071,NY,White Plains,540002.25,511886.0833333333
28021,35.400774,-81.403346,NC,Cherryville,140680.83333333334,154916.25
93247,36.206269,-119.071075,CA,Lindsay,192579.16666666666,209525.16666666666
19522,40.447368,-75.820496,PA,Fleetwood,219848.08333333334,231025.08333333334
19096,39.997882,-75.274178,PA,Wynnewood,548875.4166666666,573920.0833333334
32254,30.340961,-81.734788,FL,Jacksonville,72022.75,87385.91666666667
33859,27.872695,-81.626401,FL,Lake Wales,183103.25,192752.75
50211,41.455311,-93.705269,IA,Norwalk,227982.75,234372.16666666666
75647,32.514634,-94.953287,TX,Gladewater,159712.25,148738.16666666666
8009,39.760656,-74.93286,NJ,Berlin,214687.08333333334,229266.08333333334
47620,37.931959,-87.905711,IN,Mount Vernon,144493.66666666666,149780.08333333334
93442,35.401934,-120.799362,CA,Morro Bay,677468.6666666666,697458.8333333334
33035,25.409275,-80.384155,FL,Homestead,208191.5,216527.08333333334
81008,38.441619,-104.621526,CO,Pueblo,218917.91666666666,238327.16666666666
8736,40.120018,-74.053257,NJ,Manasquan,647211.4166666666,669587.3333333334
4530,43.888228,-69.826699,ME,Bath,215406.16666666666,228236.16666666666
24202,36.65631,-82.212219,VA,Bristol,150283.66666666666,154128.08333333334
48301,42.5424,-83.282168,MI,Bloomfield Hills,531617.3333333334,542724.75
37327,35.437647,-85.415209,TN,Dunlap,127487.41666666667,133330.08333333334
95203,37.952452,-121.329655,CA,Stockton,248082.08333333334,267514.0833333333
43074,40.269531,-82.850655,OH,Sunbury,299645.0833333333,315886.1666666667
15215,40.501295,-79.912677,PA,O'Hara Township,258587.08333333334,271848.0833333333
93301,35.384336,-119.020562,CA,Bakersfield,195559.66666666666,209097.66666666666
92845,33.783064,-118.026268,CA,Garden Grove,699827.4166666666,735829.9166666666
99114,48.655198,-117.735834,WA,Colville,249156.58333333334,252994.0
2903,41.81823,-71.409088,RI,Providence,277674.5833333333,283621.75
60191,41.966306,-87.980851,IL,Wood Dale,253671.58333333334,257235.91666666666
85350,32.561218,-114.693547,AZ,Somerton,151689.58333333334,163714.16666666666
18964,40.30347,-75.337889,PA,Franconia Township,299800.0,311298.8333333333
56470,47.0275,-95.098576,MN,Park Rapids,210801.16666666666,216215.16666666666
64079,39.359017,-94.793273,MO,Platte City,253427.41666666666,263371.75
95451,38.922131,-122.789559,CA,Kelseyville,295073.8333333333,298246.1666666667
8882,40.445652,-74.378459,NJ,South River,294138.9166666667,319403.5
15209,40.498847,-79.969726,PA,Shaler Township,177827.33333333334,190673.41666666666
12528,41.722054,-74.009482,NY,Lloyd,256045.08333333334,269514.1666666667
60433,41.499502,-88.043681,IL,Joliet,113751.25,119496.16666666667
80424,39.473301,-106.004254,CO,Breckenridge,753314.3333333334,775593.75
60026,42.092234,-87.837445,IL,Glenview,602777.8333333334,589140.0833333334
85128,32.989934,-111.537957,AZ,Coolidge,148916.66666666666,164921.66666666666
46107,39.716414,-86.091463,IN,Beech Grove,126860.91666666667,138413.0
6084,41.883019,-72.358869,CT,Tolland,263812.0,271038.3333333333
2673,41.655712,-70.247044,MA,Yarmouth,329051.1666666667,342475.3333333333
29556,33.668227,-79.763139,SC,Kingstree,69918.25,70959.91666666667
59501,48.689862,-109.78113,MT,Havre,191109.33333333334,200941.75
12538,41.79223,-73.893767,NY,Hyde Park,246424.33333333334,260961.0
22044,38.862044,-77.154372,VA,Falls Church,463577.5833333333,497193.8333333333
14622,43.215741,-77.552402,NY,Irondequoit,128959.91666666667,138047.58333333334
19525,40.305649,-75.585013,PA,New Hanover Township,317556.6666666667,329526.0
78121,29.350393,-98.10703,TX,La Vernia,363865.0,367813.0833333333
88260,32.991328,-103.381536,NM,Lovington,163501.33333333334,173114.0
5468,44.657371,-73.144488,VT,Milton,279615.3333333333,294020.0
64108,39.084895,-94.58647,MO,Kansas City,223459.41666666666,231568.08333333334
7828,40.883935,-74.750312,NJ,Budd Lake,328778.0833333333,339318.75
87532,35.993867,-106.088977,NM,Espanola,194751.33333333334,201356.08333333334
97056,45.772037,-122.96941,OR,Scappoose,368084.3333333333,384007.6666666667
15668,40.460564,-79.670009,PA,Murrysville,293303.4166666667,305549.0
98065,47.584223,-121.791951,WA,Snoqualmie,686769.9166666666,735125.1666666666
89460,38.902253,-119.792493,NV,Gardnerville,388007.3333333333,401477.1666666667
33403,26.803747,-80.076368,FL,Lake Park,228227.75,241234.33333333334
67301,37.20823,-95.756081,KS,Independence,73557.5,73182.08333333333
55442,45.04892,-93.426212,MN,Plymouth,358554.75,374502.75
37073,36.432426,-86.81663,TN,Greenbrier,235567.91666666666,256164.66666666666
25403,39.47485,-78.011639,WV,Martinsburg,244299.66666666666,255063.25
45002,39.196791,-84.757565,OH,Cleves,219560.91666666666,236171.25
6795,41.623892,-73.126195,CT,Watertown,263385.0,277242.0833333333
34731,28.864109,-81.898631,FL,Fruitland Park,183358.58333333334,196498.16666666666
37721,36.11842,-83.812584,TN,Corryton,180210.41666666666,193150.58333333334
21128,39.409428,-76.44746,MD,Perry Hall,332966.5,340300.5
33498,26.386067,-80.219558,FL,Boca Raton,442308.9166666667,456742.75
36863,32.889494,-85.26375,AL,Lanett,61638.833333333336,63968.833333333336
33527,27.973749,-82.212806,FL,Dover,271902.25,286573.1666666667
45213,39.180801,-84.420095,OH,Cincinnati,195776.83333333334,209869.0
27523,35.773618,-78.956926,NC,Apex,440442.9166666667,453099.5
60555,41.822167,-88.180773,IL,Warrenville,220967.41666666666,224769.5
3087,42.811092,-71.302688,NH,Windham,478066.1666666667,506270.0833333333
19036,39.903578,-75.293355,PA,Darby Township,144381.25,157898.5
33187,25.595896,-80.506909,FL,Richmond West,399709.9166666667,418347.4166666667
72207,34.773531,-92.346499,AR,Little Rock,302379.0833333333,306556.0
52627,40.681141,-91.357437,IA,Fort Madison,83943.33333333333,84323.16666666667
98390,47.209523,-122.227504,WA,Sumner,374427.5,410363.25
36111,32.336579,-86.271324,AL,Montgomery,104964.41666666667,108422.5
53818,42.7457,-90.492321,WI,Platteville,171033.58333333334,177150.25
63857,36.224266,-90.04576,MO,Kennett,87501.33333333333,89338.16666666667
79549,32.887589,-100.841389,TX,Snyder,98078.33333333333,100101.0
70814,30.485177,-91.067983,LA,Baton Rouge,160971.0,161122.75
25425,39.306168,-77.773612,WV,Harpers Ferry,212111.58333333334,225795.5
23150,37.501141,-77.252581,VA,Sandston,195775.33333333334,207650.83333333334
62236,38.436589,-90.216459,IL,Columbia,214227.0,218235.75
43326,40.639365,-83.614912,OH,Kenton,101622.58333333333,105653.33333333333
98674,45.951267,-122.665541,WA,Woodland,395744.4166666667,421626.0833333333
29907,32.474692,-80.599222,SC,Beaufort,287350.0,299169.4166666667
55101,44.951483,-93.090649,MN,Saint Paul,208416.5,218775.66666666666
